date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:55:07	53704/53704	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/owl-carousel.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/owl-carousel.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:08	56036/56036	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/ribbons.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/ribbons.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:09	45066/45066	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/pagination.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/pagination.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:09	50934/50934	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/steps.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/steps.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:10	38373/38373	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/breadcrumb.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/breadcrumb.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:10	36935/36935	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/range-slider.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/range-slider.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:11	65189/65189	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/image-cropper.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/image-cropper.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:11	34198/34198	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/sticky.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/sticky.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:12	104609/104609	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/font-awesome.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/font-awesome.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:13	302993/302993	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/ico-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/ico-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:13	69356/69356	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/themify-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/themify-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:13	131294/131294	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/feather-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/feather-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:14	346071/346071	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/whether-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/whether-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:14	55739/55739	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/pe7-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/pe7-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:15	118803/118803	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/ionic-icon.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/ionic-icon.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:15	46043/46043	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/animate.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/animate.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:16	54646/54646	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/scroll-reval.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/scroll-reval.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:17	57167/57167	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/AOS.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/AOS.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:17	41270/41270	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/tilt.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tilt.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:18	58114/58114	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/wow.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/wow.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:19	45883/45883	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/hide-on-scroll.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/hide-on-scroll.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:19	48060/48060	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/mega-menu.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/mega-menu.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:20	35841/35841	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/fix-header.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/fix-header.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:20	35876/35876	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/fix-header&sidebar.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/fix-header&sidebar.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:21	46712/46712	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/basic-card.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/basic-card.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:22	42945/42945	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/theme-card.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/theme-card.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:22	48699/48699	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/tabbed-card.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tabbed-card.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:23	38488/38488	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/dragable-card.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/dragable-card.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:24	243918/243918	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/button-builder.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/button-builder.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:24	35436/35436	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/form-builder-1.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-builder-1.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:24	48217/48217	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/form-validation.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-validation.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:25	63911/63911	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/base-input.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/base-input.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:25	48526/48526	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/radio-checkbox-control.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/radio-checkbox-control.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:26	43598/43598	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/input-group.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/input-group.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:27	59943/59943	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/megaoptions.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/megaoptions.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:27	39369/39369	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datepicker.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datepicker.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:28	36898/36898	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/time-picker.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/time-picker.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:28	40518/40518	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202023%2011:51:27%20GMT	https://admin.pixelstrap.com/poco/ltr/datetimepicker.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datetimepicker.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:29	37571/37571	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/daterangepicker.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/daterangepicker.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:30	45492/45492	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/touchspin.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/touchspin.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:30	51453/51453	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/select2.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/select2.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:31	56096/56096	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/switch.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/switch.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:17	40606/40606	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/typeahead.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/typeahead.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:19	38231/38231	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/clipboard.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/clipboard.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:22	46522/46522	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/default-form.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/default-form.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:22	38529/38529	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2004:54:50%20GMT	https://admin.pixelstrap.com/poco/ltr/form-wizard.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-wizard.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:23	38770/38770	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/form-wizard-two.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-wizard-two.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:24	38414/38414	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/form-wizard-three.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-wizard-three.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:25	38668/38668	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/form-wizard-four.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/form-wizard-four.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:25	72801/72801	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2004:16:42%20GMT	https://admin.pixelstrap.com/poco/ltr/bootstrap-basic-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/bootstrap-basic-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:26	41889/41889	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2004:19:42%20GMT	https://admin.pixelstrap.com/poco/ltr/bootstrap-sizing-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/bootstrap-sizing-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:27	55137/55137	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2004:23:41%20GMT	https://admin.pixelstrap.com/poco/ltr/bootstrap-border-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/bootstrap-border-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:27	47823/47823	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/bootstrap-styling-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/bootstrap-styling-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:28	68791/68791	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/table-components.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/table-components.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:28	356878/356878	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-basic-init.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-basic-init.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:29	339631/339631	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-advance.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-advance.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:29	183287/183287	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-styling.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-styling.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:30	43125/43125	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-AJAX.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-AJAX.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:31	38333/38333	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-server-side.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-server-side.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:31	164433/164433	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-plugin.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-plugin.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:32	241623/241623	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-API.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-API.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:32	61087/61087	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-data-source.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-data-source.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:33	121576/121576	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-autofill.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-autofill.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:34	143893/143893	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-basic-button.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-basic-button.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:35	100552/100552	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-col-reorder.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-col-reorder.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:35	79068/79068	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-fixed-header.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-fixed-header.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:36	121524/121524	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-html-5-data-export.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-html-5-data-export.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:36	100581/100581	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-key-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-key-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:37	108137/108137	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-responsive.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-responsive.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:38	108169/108169	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-row-reorder.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-row-reorder.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:38	38935/38935	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/datatable-ext-scroller.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/datatable-ext-scroller.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:39	36051/36051	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/jsgrid-table.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/jsgrid-table.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:40	38559/38559	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/chart-apex.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/chart-apex.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:40	39148/39148	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/chart-google.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/chart-google.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:41	36712/36712	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/chart-sparkline.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/chart-sparkline.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:56:42	42348/42348	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/chart-flot.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/chart-flot.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
